Frequency list: Lemma frequencies in entire "AP: comments, Guardian"
__________________

Number	Lemma	Frequency
19998	blockquote>all	1
19999	blogging	1
20000	blogID=1434995190472964423#editor/target=post	1
20001	blomfield	1
20002	blood-stained	1
20003	bloodbath	1
20004	bloodbath.	1
20005	blooded	1
20006	bloodshed	1
20007	bloodstained	1
20008	bloodthirsty	1
20009	bloody-what	1
20010	bloom	1
20011	blossomed.	1
20012	blot	1
20013	blote	1
20014	blouse	1
20015	bloviate	1
20016	bloviating	1
20017	blower	1
20018	bludgeoning	1
20019	blue-blood	1
20020	blue-eyed	1
20021	blue-rinse	1
20022	blue'	1
20023	blunkett.	1
20024	blurb	1
20025	blurry	1
20026	blush*	1
20027	bmp	1
20028	bn	1
20029	bnp-lite	1
20030	bnp-wannabee	1
20031	bnrowne	1
20032	boa	1
20033	boarding	1
20034	boast	1
20035	boba	1
20036	bobba	1
20037	bod	1
20038	body'	1
20039	boer	1
20040	boff	1
20041	bogart	1
20042	boggles.	1
20043	boggling.	1
20044	boiled	1
20045	boiler	1
20046	bois	1
20047	bol	1
20048	bolded	1
20049	boldly	1
20050	boll*cks	1
20051	bollocking	1
20052	bolloxcowsheep	1
20053	bolsheviks	1
20054	bolstering	1
20055	bolyen	1
20056	bomer	1
20057	bonaroo	1
20058	bonded	1
20059	bone-head	1
20060	boneheaded	1
20061	boneyard	1
20062	bonk	1
20063	bonnet	1
20064	bonnie	1
20065	bono	1
20066	bonsor	1
20067	bonus.	1
20068	booby-trapped	1
20069	boohoo	1
20070	book'	1
20071	bookie	1
20072	booking	1
20073	bookkeeping	1
20074	bookmark	1
20075	boor	1
20076	borage	1
20077	borat	1
20078	borat.	1
20079	bordered	1
20080	borders	1
20081	boredom	1
20082	borgen	1
20083	borgnine	1
20084	born/married/have	1
20085	borneo	1
20086	borrowing	1
20087	bos	1
20088	bosp	1
20089	bosworth	1
20090	botched	1
20091	both'	1
20092	both/	1
20093	bottles	1
20094	bottom-sex	1
20095	bottome	1
20096	bounce'	1
20097	bouncing	1
20098	boundless	1
20099	bouquet	1
20100	bourgeoise	1
20101	bourgeoisie	1
20102	bourgeoisie/communist	1
20103	bourgeoning	1
20104	bournemouth	1
20105	bourse	1
20106	bout	1
20107	bovril	1
20108	bowdlerised	1
20109	bowers	1
20110	bowler-hatted	1
20111	box'	1
20112	boy-boy	1
20113	boycotts	1
20114	boyle	1
20115	boys/girl	1
20116	bozo	1
20117	bozza	1
20118	bra	1
20119	bracknell	1
20120	bracknell/margaret	1
20121	brad	1
20122	bradlaugh	1
20123	brady	1
20124	brain--	1
20125	brainless	1
20126	brainstorming	1
20127	brainwashed	1
20128	brainwashed.	1
20129	brainwashed'	1
20130	brainwashing.	1
20131	brake	1
20132	bramble	1
20133	brampton	1
20134	brandish	1
20135	brasserie	1
20136	brava	1
20137	bravest	1
20138	brazen	1
20139	brazilian	1
20140	breadth	1
20141	break-back	1
20142	break-something	1
20143	break-time	1
20144	breaks	1
20145	breast-beating	1
20146	breast'	1
20147	breastfeeding	1
20148	breed'	1
20149	brendestroyer	1
20150	bridal	1
20151	bridegroom	1
20152	bridesmaid	1
20153	brie	1
20154	briefly	1
20155	brien	1
20156	brigades	1
20157	brigage	1
20158	brightest	1
20159	brightly	1
20160	brightside	1
20161	brim	1
20162	brine	1
20163	bristolboy	1
20164	britain.this	1
20165	britain'	1
20166	britainnia	1
20167	britian.	1
20168	britishers	1
20169	britishness	1
20170	britt	1
20171	broadband	1
20172	broadcaster	1
20173	broadmindedness	1
20174	broadsheet	1
20175	brochure	1
20176	broken.	1
20177	brokerage	1
20178	bromance	1
20179	bromide	1
20180	bromley	1
20181	bronies.	1
20182	brontosaurus	1
20183	bronze-age	1
20184	bronze/iron	1
20185	brood	1
20186	brooding	1
20187	brooker	1
20188	broom	1
20189	broomstick	1
20190	brot	1
20191	brother/come	1
20192	brothers/sister	1
20193	brow	1
20194	browman	1
20195	brown'	1
20196	brownell	1
20197	browns	1
20198	browny	1
20199	browser	1
20200	brrriitain	1
20201	brudda.	1
20202	bruges	1
20203	brunch	1
20204	brunt	1
20205	brussel	1
20206	brutalised	1
20207	brutally	1
20208	bruv	1
20209	bs-	1
20210	bs.	1
20211	bstard	1
20212	bt	1
20213	btm	1
20214	btw-	1
20215	btw.	1
20216	bu	1
20217	bub	1
20218	buckingham	1
20219	buckland	1
20220	buckster69	1
20221	buddhas	1
20222	budditsts	1
20223	bue	1
20224	buerke	1
20225	buffet-theology	1
20226	buffon	1
20227	buffoon'	1
20228	buggy	1
20229	builder	1
20230	buildt	1
20231	buiness	1
20232	buisness	1
20233	buissness	1
20234	bulgarans	1
20235	bulgaria	1
20236	bulging	1
20237	bulimia	1
20238	buliy	1
20239	bull-crap	1
20240	bull****.	1
20241	bull$hit	1
20242	bulldoze	1
20243	bulleid	1
20244	bullish	1
20245	bullock	1
20246	bullsh*t	1
20247	bullshit.	1
20248	bully/coerce	1
20249	bum-bandit	1
20250	bumbler	1
20251	bumblingly	1
20252	bumpy	1
20253	bumsex	1
20254	bundesrat	1
20255	bungle	1
20256	bunk	1
20257	bunkum	1
20258	bunny	1
20259	buoye	1
20260	bureacracy	1
20261	bureaucratically	1
20262	burgeoning	1
20263	burial	1
20264	buried	1
20265	burkas	1
20266	burma	1
20267	burnish	1
20268	burns	1
20269	burp	1
20270	burrow	1
20271	burt	1
20272	burying	1
20273	bush-tucker	1
20274	bushel	1
20275	bushist	1
20276	busily	1
20277	business'.	1
20278	business/estate	1
20279	businessman	1
20280	busker	1
20281	busy-body	1
20282	busybody	1
20283	but-----	1
20284	but--the	1
20285	but'	1
20286	butchers	1
20287	buts.	1
20288	butt-biting	1
20289	butt-buddy	1
20290	butt-cheek	1
20291	buttercup	1
20292	butterfly	1
20293	buttock	1
20294	button'	1
20295	butyoudoanyway	1
20296	buzzword	1
20297	bwaaaahaaaaahhaaaaahaaa	1
20298	BWAHAHAHAHAHAHAHAHAHAHAHAHAHAHA	1
20299	by-product	1
20300	byzantine	1
20301	c-	1
20302	c.260k	1
20303	c.270,000	1
20304	c.9,000	1
20305	c***	1
20306	c*nt	1
20307	c/e	1
20308	c160,000	1
20309	c19th.	1
20310	ca	1
20311	caaanite	1
20312	caamoonn	1
20313	cab	1
20314	cabaret	1
20315	cacatne	1
20316	cadbury	1
20317	caesar's.	1
20318	cafe	1
20319	cafeteria	1
20320	cafuffle	1
20321	cahoot	1
20322	cairns	1
20323	caithness	1
20324	cake-fight	1
20325	cake-top	1
20326	calamitous	1
20327	calculatedly	1
20328	calder	1
20329	cale	1
20330	calendar	1
20331	calibre	1
20332	californians	1
20333	callaghan	1
20334	calle	1
20335	callnig	1
20336	calory	1
20337	cambridege	1
20338	cambs	1
20339	camera.	1
20340	cameron-sense	1
20341	cameron-style	1
20342	cameron.that	1
20343	cameroonian/govian	1
20344	camerooon	1
20345	camerot	1
20346	cammo	1
20347	camouflage	1
20348	camouflaging	1
20349	campaigns	1
20350	campasyoulike	1
20351	campbell*	1
20352	camped-up	1
20353	camper	1
20354	campoaign	1
20355	campy	1
20356	camtrap	1
20357	can-	1
20358	can-t	1
20359	can'	1
20360	can/may	1
20361	can/will	1
20362	canary	1
20363	cancellation	1
20364	candidacy	1
20365	candle	1
20366	cane	1
20367	cannot/do	1
20368	canny	1
20369	canonized	1
20370	canot	1
20371	canterbury&	1
20372	canto	1
20373	canute	1
20374	canute-like	1
20375	canutian.	1
20376	canvass	1
20377	cape	1
20378	capisce	1
20379	capita	1
20380	capitalise	1
20381	capitalism'	1
20382	capitalist/communist	1
20383	capitals	1
20384	capsule	1
20385	caption	1
20386	carbondale	1
20387	card-carrying	1
20388	cards	1
20389	careful/defensive/obstructive	1
20390	careul	1
20391	caribbean	1
20392	carlin	1
20393	carlisle	1
20394	carmarthen	1
20395	carmen	1
20396	carnal	1
20397	carney	1
20398	carnival	1
20399	carnivore	1
20400	caroline	1
20401	carpenter	1
20402	carpentry	1
20403	carribean	1
20404	carroll	1
20405	carry-over	1
20406	carrying	1
20407	carstairs	1
20408	carswell	1
20409	cart<---->horse	1
20410	carte	1
20411	carter	1
20412	carthiginian	1
20413	carved	1
20414	carville-	1
20415	cascada	1
20416	case--but	1
20417	caseof	1
20418	cases-	1
20419	cassandra	1
20420	cast-iron	1
20421	cast-off	1
20422	castout	1
20423	casualisation	1
20424	cat-people.	1
20425	cat*	1
20426	cat/insect	1
20427	cataclysm	1
20428	cataclysmic	1
20429	catchall	1
20430	catchy	1
20431	categorical	1
20432	caterar	1
20433	cathy	1
20434	cattle	1
20435	causality	1
20436	caused	1
20437	causeth	1
20438	caustic	1
20439	cava	1
20440	cavalier	1
20441	caviar	1
20442	cbarr	1
20443	cc	1
20444	cccp	1
20445	ccg	1
20446	ccgs	1
20447	cchild	1
20448	cco	1
20449	cd	1
20450	cdf	1
20451	cdn.yougov.com/cumulusuploads/document/lu4hu1in3u/YG-Archive-Pol-Sunday-Times-results-170513.pdf	1
20452	cede	1
20453	celaryl	1
20454	celebacy	1
20455	celebrated	1
20456	celebrating	1
20457	celebs-by-inheritance	1
20458	celeste	1
20459	celestially	1
20460	celia	1
20461	celibacy.	1
20462	celine	1
20463	cemetery	1
20464	censore	1
20465	centerist	1
20466	centipede	1
20467	central/eastern	1
20468	centralisation	1
20469	centrism	1
20470	centurary	1
20471	century-old	1
20472	century'	1
20473	cerebral	1
20474	ceremony.the	1
20475	ceremony'	1
20476	cermony	1
20477	cert	1
20478	cert'	1
20479	certain-no	1
20480	certainy	1
20481	certifiably	1
20482	cesspool	1
20483	ceylon	1
20484	cezar	1
20485	cf.	1
20486	ch	1
20487	ch1	1
20488	ch5	1
20489	chage	1
20490	challenged-	1
20491	chambers	1
20492	championing	1
20493	championship	1
20494	chancer	1
20495	change--it	1
20496	change-averse	1
20497	changed.still	1
20498	changes	1
20499	changes.	1
20500	changew	1
20501	changing'	1
20502	changing'.	1
20503	chaos/turmoil	1
20504	chap-	1
20505	chappie	1
20506	charachter	1
20507	character-suicide	1
20508	characterisation	1
20509	characterize	1
20510	charcuterie	1
20511	charger	1
20512	charging	1
20513	charle	1
20514	charminggal	1
20515	charred	1
20516	chartered	1
20517	chas	1
20518	cheating'	1
20519	check-list	1
20520	checking	1
20521	cheep	1
20522	cheerfullly	1
20523	cheerios	1
20524	cheery	1
20525	cheesy	1
20526	cheetah	1
20527	chef	1
20528	chelmsford	1
20529	cheltenham	1
20530	chemist	1
20531	cheney	1
20532	chenistry	1
20533	cheque	1
20534	chequers	1
20535	cherie	1
20536	cherisheth	1
20537	cherishing	1
20538	cherrypicking.	1
20539	chertkov	1
20540	chevalier	1
20541	chi	1
20542	chick	1
20543	chick-fil-a	1
20544	chickens	1
20545	chide	1
20546	chidren	1
20547	chiefly	1
20548	child-bride	1
20549	child-having	1
20550	child-rearing'	1
20551	child/children's.	1
20552	childbearing/procreating	1
20553	childfree	1
20554	childishly	1
20555	childless-	1
20556	childless-by-choice	1
20557	childlessness	1
20558	childrear	1
20559	childrearing	1
20560	children--	1
20561	children.simples	1
20562	children.simples.	1
20563	children.sorry	1
20564	children/die	1
20565	childrenband	1
20566	chilli	1
20567	chimp	1
20568	ching'	1
20569	chingwu	1
20570	chip-shop	1
20571	chipper	1
20572	chipping	1
20573	chisel	1
20574	chislehurst	1
20575	chistmas	1
20576	chistophobic	1
20577	chitty	1
20578	chivalrous	1
20579	chnage	1
20580	choice-as	1
20581	choice''	1
20582	choirboy	1
20583	choke-off	1
20584	chomsky	1
20585	chong'	1
20586	chooses	1
20587	choosi	1
20588	chope	1
20589	chopped	1
20590	chopping	1
20591	chops.	1
20592	chore	1
20593	chose	1
20594	chrisitians	1
20595	christ-like	1
20596	christian'	1
20597	christian/	1
20598	christian/jewish	1
20599	christian/tea	1
20600	christianday	1
20601	christianly	1
20602	christianos[1]	1
20603	christians'.	1
20604	christine	1
20605	christophobia	1
20606	christophobic	1
20607	chronicle	1
20608	chronicles	1
20609	chrstians	1
20610	chteau	1
20611	chu	1
20612	chuckle*	1
20613	chuffing	1
20614	chug	1
20615	chukka	1
20616	chunck	1
20617	chunter	1
20618	church-	1
20619	Church-as-Parliament-extension	1
20620	church-basher	1
20621	church-going	1
20622	church-sharing	1
20623	church.it	1
20624	church.so	1
20625	church/a	1
20626	church/chapel	1
20627	church/christianity	1
20628	church/mosque/synagogue	1
20629	church/religious	1
20630	churches/mosques/wicker-circles	1
20631	churches/temples/synagogues	1
20632	churchify	1
20633	churchifying	1
20634	chymorvah	1
20635	cicil	1
20636	cidomff	1
20637	cif.	1
20638	cifer	1
20639	ciffers	1
20640	ciffix.	1
20641	cigarettes.legalize	1
20642	ciltural	1
20643	cinder	1
20644	cinema	1
20645	circuitous	1
20646	circulation	1
20647	circumcise	1
20648	circumscribed.	1
20649	circumscription	1
20650	circuses	1
20651	circuymstance	1
20652	cisgender	1
20653	citizenry	1
20654	citizens:uk	1
20655	citizens.what	1
20656	citizenship'	1
20657	civ	1
20658	civi	1
20659	civil-partnerships/same-sex	1
20660	civil-right	1
20661	civilizations	1
20662	civill	1
20663	civillisation	1
20664	civillise	1
20665	civillised'	1
20666	civilpartnership	1
20667	civilpartnerships.org.uk	1
20668	civl	1
20669	civlize	1
20670	civll	1
20671	civps	1
20672	cjs	1
20673	clad	1
20674	claimed/assess	1
20675	claimnig	1
20676	clam	1
20677	clamberer	1
20678	clampdown	1
20679	clandestine	1
20680	clap-trap	1
20681	clarifying	1
20682	clark	1
20683	clarke*	1
20684	clarly	1
20685	clary	1
20686	clasp	1
20687	class*	1
20688	classes.in	1
20689	classics	1
20690	classmate	1
20691	claudius	1
20692	claus	1
20693	clay	1
20694	claymore	1
20695	cleansing	1
20696	clear-cut	1
20697	clearance	1
20698	clearly--is	1
20699	clearly--we	1
20700	cleary	1
20701	clearyou	1
20702	cleethorpes	1
20703	clenched	1
20704	clerk	1
20705	cleveleys	1
20706	clichd	1
20707	clifton-brown	1
20708	clik	1
20709	clime	1
20710	clincher	1
20711	clinging	1
20712	clinical	1
20713	clip--clop	1
20714	clipper	1
20715	clivejw	1
20716	cllr	1
20717	cloak	1
20718	clodius	1
20719	cloister	1
20720	clon	1
20721	clones	1
20722	clopse	1
20723	closed-minde	1
20724	closed-minded.	1
20725	closed-mindedness	1
20726	clot	1
20727	clothe	1
20728	clothes'.	1
20729	cloud-cuckoo	1
20730	clouded	1
20731	cloven	1
20732	clubbing	1
20733	cluelessness	1
20734	clump	1
20735	clunky	1
20736	cluster	1
20737	clutter	1
20738	clwyd	1
20739	cm	1
20740	cnn	1
20741	co-allusion	1
20742	co-director	1
20743	co-erce	1
20744	co-existence	1
20745	co-father	1
20746	co-fuckin	1
20747	co-habitation	1
20748	co-habiting	1
20749	co-incidence	1
20750	co-olition	1
20751	co-op	1
20752	co-operation	1
20753	co-opt	1
20754	co-ordinate	1
20755	co-parent	1
20756	co-religiojnist	1
20757	co-religionist	1
20758	co.	1
20759	co0mplete	1
20760	coach	1
20761	coalescing	1
20762	coalitions	1
20763	coaliton	1
20764	coallitions	1
20765	coastal	1
20766	coastguard	1
20767	coating	1
20768	coax	1
20769	cobbler	1
20770	cobra	1
20771	coca	1
20772	cocaine	1
20773	coccoon	1
20774	cock-up	1
20775	cockfiend	1
20776	cockmonster	1
20777	cocktail	1
20778	cocoa	1
20779	coconut	1
20780	coded	1
20781	codicil	1
20782	codified	1
20783	codrington-	1
20784	codswallop	1
20785	codswash.	1
20786	codwash	1
20787	coe/cow.	1
20788	coerced	1
20789	coexist	1
20790	coexistence	1
20791	CofE/Catholicism/Methodism	1
20792	coffer	1
20793	coffey	1
20794	cog	1
20795	cognisance	1
20796	cognitively	1
20797	cogntive	1
20798	cohen	1
20799	coherency	1
20800	coherency.	1
20801	coherently.	1
20802	coimitted	1
20803	coinage	1
20804	coincidentally	1
20805	coitus	1
20806	coitus/sex	1
20807	cojone	1
20808	coke-stained	1
20809	cola	1
20810	colada	1
20811	colateral	1
20812	cold-unyielding	1
20813	cole	1
20814	coles	1
20815	coliseum	1
20816	collaborator	1
20817	collate	1
20818	collateral	1
20819	collectable	1
20820	college.	1
20821	collegue	1
20822	collide	1
20823	colliery	1
20824	collins	1
20825	colloquial	1
20826	colloquialism	1
20827	cologne	1
20828	colon	1
20829	colonial	1
20830	colonize	1
20831	coloquially	1
20832	colore	1
20833	colossians	1
20834	colossus	1
20835	columist	1
20836	column-inch	1
20837	combatant	1
20838	combatants.	1
20839	combative	1
20840	combo	1
20841	combover	1
20842	comdemnation	1
20843	comedic	1
20844	comely	1
20845	coment	1
20846	comical.	1
20847	comically	1
20848	comit	1
20849	comitted	1
20850	commandeer	1
20851	commander	1
20852	commanding	1
20853	commedable	1
20854	commemorate	1
20855	commense	1
20856	commensurate	1
20857	commentate	1
20858	commenter.	1
20859	commentiong	1
20860	commentpage=3	1
20861	comments--especially	1
20862	comments/demonstrations/general	1
20863	commerce	1
20864	commeth	1
20865	commiserate	1
20866	commision	1
20867	commission/buy	1
20868	commissioned/publish	1
20869	commitment'	1
20870	common-	1
20871	common-law	1
20872	commons-voted	1
20873	commotion	1
20874	commucapitalism	1
20875	communication/action	1
20876	communism-	1
20877	communists	1
20878	comnfirmed	1
20879	comparator	1
20880	comparision	1
20881	compatibilism	1
20882	compatibility	1
20883	compensate	1
20884	competency	1
20885	competently	1
20886	competition/	1
20887	competitive	1
20888	competitiveness	1
20889	competitor	1
20890	compiication	1
20891	complected	1
20892	completel	1
20893	completley	1
20894	complexion	1
20895	compliant	1
20896	complience	1
20897	complimentry	1
20898	composer	1
20899	composite	1
20900	comprehend'	1
20901	comprend	1
20902	compromise'	1
20903	compton	1
20904	compulsively.	1
20905	compute	1
20906	comres	1
20907	comres/icm/yougov	1
20908	comsummate	1
20909	con-dem	1
20910	con-man	1
20911	con/lib/lab	1
20912	conbtrolled	1
20913	conceded	1
20914	conceived	1
20915	conceiving	1
20916	concened	1
20917	concensus	1
20918	concentrat	1
20919	concentration	1
20920	concept-	1
20921	concerned-	1
20922	concert	1
20923	concience	1
20924	concieve	1
20925	concilliator	1
20926	concive	1
20927	conclusively	1
20928	concoction	1
20929	concorde	1
20930	concretely	1
20931	concurrently	1
20932	condeme	1
20933	condemnatory	1
20934	condemolition	1
20935	condescendingly	1
20936	condiiton	1
20937	condiser	1
20938	condon	1
20939	condou	1
20940	conduce	1
20941	conducive	1
20942	conducting	1
20943	conduction	1
20944	conductor	1
20945	conduit	1
20946	conerstone	1
20947	confected	1
20948	confection	1
20949	confederate	1
20950	conference-	1
20951	confernce	1
20952	confessional	1
20953	confidential	1
20954	confirmed	1
20955	confirn	1
20956	confiscate	1
20957	conflicted	1
20958	conformative	1
20959	conformist	1
20960	confrence	1
20961	confrontational/use	1
20962	confrotation	1
20963	confucianism	1
20964	confused.	1
20965	confusingly	1
20966	confuzzled	1
20967	conga	1
20968	congleton	1
20969	congratulation	1
20970	congratulations.you	1
20971	congregant	1
20972	congregant.	1
20973	congregate	1
20974	congregational	1
20975	congressman	1
20976	congruent	1
20977	conisder	1
20978	conjour	1
20979	conjugal	1
20980	conjunction	1
20981	conjure	1
20982	conjurer	1
20983	conlielimp	1
20984	conman	1
20985	connectivity	1
20986	connexion	1
20987	connive	1
20988	connotationsof	1
20989	connote	1
20990	conquering	1
20991	conqueror	1
20992	conrad	1
20993	conrad33	1
20994	consceince	1
20995	conscience'	1
20996	conscience/religion	1
20997	conscientous	1
20998	consecrate	1
20999	consecrated	1
21000	consecutive	1
21001	consemate	1
21002	consensus/laws	1
21003	consent.	1
21004	consequency	1
21005	consequentially	1
21006	consequnce	1
21007	consern	1
21008	conservation	1
21009	conservative-led	1
21010	conservativehome	1
21011	conservatively	1
21012	conservatively-dressed	1
21013	conservatively-minded	1
21014	conservatives-	1
21015	conservatives/primitive	1
21016	conservativism	1
21017	consevative'	1
21018	considerations.	1
21019	consistant	1
21020	consistantly	1
21021	consitutent	1
21022	consolidate	1
21023	consolidating	1
21024	consolidation	1
21025	conspicuously	1
21026	conspire	1
21027	conss.	1
21028	constant--10	1
21029	constante	1
21030	constantinople	1
21031	constantio	1
21032	constent	1
21033	consternation.	1
21034	constipated	1
21035	constitue	1
21036	constituencey	1
21037	constitution/charter/bill-of-rights/bullshit	1
21038	constitutive	1
21039	constiuency	1
21040	constricting	1
21041	construct'	1
21042	constructed	1
21043	consulate	1
21044	consultancy	1
21045	consumerist	1
21046	consummation/adultery	1
21047	consumnate	1
21048	contact'--sex	1
21049	contemptable	1
21050	contemptibly	1
21051	contemptuous	1
21052	contentment	1
21053	contenttion	1
21054	contextually	1
21055	continency	1
21056	contingency	1
21057	continuance	1
21058	contniue	1
21059	contorted	1
21060	contract/sacrament	1
21061	contract>	1
21062	contractually	1
21063	contractural	1
21064	contrarian.	1
21065	contravention	1
21066	contributing	1
21067	contrivance	1
21068	contrived	1
21069	control-freak	1
21070	control-grouped	1
21071	control'	1
21072	controlled	1
21073	conundrum	1
21074	conundrum64	1
21075	convalesce	1
21076	convene	1
21077	convension	1
21078	conventionally	1
21079	conversion/plague/practice	1
21080	convertible	1
21081	converting	1
21082	conveyer-belt	1
21083	convicted	1
21084	conviction'	1
21085	convulsion	1
21086	cooerce	1
21087	cookie	1
21088	coolday	1
21089	coolness	1
21090	cooper*	1
21091	cooperation	1
21092	cooperative	1
21093	cooperatively	1
21094	cooperatives	1
21095	coordinate	1
21096	cop-out	1
21097	copassionate	1
21098	copeland	1
21099	copernican	1
21100	copper	1
21101	copperplate	1
21102	copt	1
21103	coptic	1
21104	copulate	1
21105	copy-cat	1
21106	copy/paste	1
21107	copyright	1
21108	cor	1
21109	cor.	1
21110	coral	1
21111	corbyn	1
21112	corfudrunk	1
21113	cork	1
21114	corn	1
21115	corned	1
21116	cornfield	1
21117	corniche	1
21118	cornucopia	1
21119	cornwall	1
21120	coronation	1
21121	corp	1
21122	corporation/	1
21123	corporatism	1
21124	corpus	1
21125	correlate	1
21126	correlation/causation	1
21127	corroborrate	1
21128	corrode	1
21129	corrosive'	1
21130	corrupting	1
21131	corse	1
21132	coruse	1
21133	cosmological	1
21134	cosnitutency	1
21135	cossack	1
21136	cosset	1
21137	cosseted	1
21138	costed	1
21139	costing	1
21140	costs.with	1
21141	costs/entitlement	1
21142	cosummation	1
21143	cotland	1
21144	cotswold	1
21145	cott	1
21146	cotton	1
21147	cotton/polyester	1
21148	coudl	1
21149	could'nt	1
21150	could/can	1
21151	couldn	1
21152	couldnae	1
21153	coulkd	1
21154	coulnd't	1
21155	councillors	1
21156	counld	1
21157	counselor	1
21158	counsin	1
21159	countdown	1
21160	counter-argument	1
