Frequency list: Lemma frequencies in entire "AP: comments, Telegraph"
__________________

Number	Lemma	Frequency
11956	irregular	3
11957	irrelevancy	3
11958	irritant	3
11959	is/was	3
11960	islamics	3
11961	ism	3
11962	isolate	3
11963	it.	3
11964	ith	3
11965	jabbapapa	3
11966	jacket	3
11967	jacksie	3
11968	jadis	3
11969	janus	3
11970	jar	3
11971	jaw	3
11972	jeans	3
11973	jellyfish	3
11974	jennings	3
11975	jeopardy	3
11976	jerry	3
11977	jessiexl	3
11978	jesuit	3
11979	jettison	3
11980	johns	3
11981	jos	3
11982	joshua	3
11983	journo	3
11984	judeo	3
11985	julie	3
11986	just-for-fun	3
11987	kaleidoscope	3
11988	keel	3
11989	keeper	3
11990	kennedy	3
11991	kerrian	3
11992	kfca	3
11993	kidnapper	3
11994	kidnapping	3
11995	kiok	3
11996	kirchner	3
11997	knob	3
11998	know'	3
11999	kong	3
12000	kook	3
12001	kurt	3
12002	ky	3
12003	kyle	3
12004	l.	3
12005	labrador	3
12006	lago	3
12007	lagos	3
12008	laicise	3
12009	landowner	3
12010	languish	3
12011	lapdog	3
12012	lapse	3
12013	largess	3
12014	lark	3
12015	lasciviousness	3
12016	latter-day	3
12017	laughably	3
12018	laura	3
12019	law-making	3
12020	lawn	3
12021	laxity	3
12022	lds	3
12023	leakage	3
12024	leaking	3
12025	leandro	3
12026	lease	3
12027	lebensraum	3
12028	leedschris	3
12029	left-liberal	3
12030	left-winger	3
12031	left/right	3
12032	lefts	3
12033	leftythinker	3
12034	legalism	3
12035	leigh	3
12036	lemon	3
12037	lennon	3
12038	les	3
12039	lesbos	3
12040	lgbti	3
12041	liberalisation	3
12042	liberalise	3
12043	libs	3
12044	lifeline	3
12045	lifespan	3
12046	limp-wristed	3
12047	liner	3
12048	lings	3
12049	listener	3
12050	literate	3
12051	litigate	3
12052	litmus	3
12053	liturgical	3
12054	lms	3
12055	lo	3
12056	loaf	3
12057	lobster	3
12058	locally	3
12059	lochinvar	3
12060	locomotive	3
12061	logo	3
12062	loi	3
12063	loki	3
12064	loneliness	3
12065	long-standing	3
12066	long-winded	3
12067	longstanding	3
12068	loo	3
12069	looking	3
12070	loosely	3
12071	lordy	3
12072	lotsa	3
12073	lowest	3
12074	lubricant	3
12075	lukewarm	3
12076	lurch	3
12077	lurve	3
12078	luxembourg	3
12079	lyrical	3
12080	m.	3
12081	macarthur	3
12082	machination	3
12083	macho-man	3
12084	magnitude	3
12085	mags	3
12086	mahatma	3
12087	maine	3
12088	maize	3
12089	majestic	3
12090	make-believe	3
12091	male-male	3
12092	man'	3
12093	man+woman	3
12094	mania	3
12095	manif	3
12096	mansion	3
12097	manufactured	3
12098	manufacturer	3
12099	manure	3
12100	marginalize	3
12101	marker	3
12102	marky	3
12103	marlborough	3
12104	marriage.my	3
12105	martial	3
12106	mash	3
12107	masha	3
12108	masochist	3
12109	masonic	3
12110	massacr	3
12111	massage	3
12112	masters	3
12113	materialist	3
12114	matey	3
12115	mathematical	3
12116	mathematician	3
12117	matriarchal	3
12118	matrimonium	3
12119	matrix	3
12120	matron	3
12121	maxwell	3
12122	mayans	3
12123	mcronny1	3
12124	mean-spirited	3
12125	meander	3
12126	measured	3
12127	mega	3
12128	meh	3
12129	memorable	3
12130	menace	3
12131	menacing	3
12132	mend	3
12133	mercenary	3
12134	merci	3
12135	messenger'	3
12136	metaphysic	3
12137	metaphysical	3
12138	mi	3
12139	midshipman	3
12140	militantinfidel	3
12141	milkman	3
12142	millennium	3
12143	millstone	3
12144	mimick	3
12145	mimicked	3
12146	mincer	3
12147	mind-dependent	3
12148	minimize	3
12149	minion	3
12150	ministerial	3
12151	minutia	3
12152	mirage	3
12153	mis	3
12154	misconception	3
12155	miserybusiness	3
12156	mismanagement	3
12157	mistranslation	3
12158	mistress	3
12159	mistrust	3
12160	mit	3
12161	mitre	3
12162	modele	3
12163	modernity'	3
12164	modernize	3
12165	mods	3
12166	module	3
12167	monde	3
12168	monolithic	3
12169	montana	3
12170	moor	3
12171	moralise	3
12172	moralistic	3
12173	moreso	3
12174	moribund	3
12175	mot	3
12176	mote	3
12177	motel	3
12178	moth	3
12179	mother-in-law	3
12180	motorbike	3
12181	motorcycle	3
12182	mt	3
12183	mugger	3
12184	muhammad	3
12185	mule	3
12186	multi-ethnic	3
12187	multi-partner	3
12188	mum/wife/daughter	3
12189	murderous	3
12190	musician	3
12191	mutilate	3
12192	myopic	3
12193	mystify	3
12194	mythological	3
12195	naively	3
12196	nambla	3
12197	named	3
12198	nanosecond	3
12199	naomi	3
12200	nappy	3
12201	nastyness	3
12202	naturalist	3
12203	naught	3
12204	nauseam	3
12205	nauseous	3
12206	nazi-like	3
12207	nd	3
12208	nearer	3
12209	negativity	3
12210	negroe	3
12211	neighbourhood	3
12212	neighbouring	3
12213	nelson	3
12214	neo-nazi	3
12215	nervous	3
12216	never-ending	3
12217	newlywed	3
12218	newsflash	3
12219	ngo	3
12220	nige	3
12221	nigh	3
12222	nirvana	3
12223	nkvd	3
12224	nob	3
12225	nobel	3
12226	nobility	3
12227	noel	3
12228	nomoreliblabcon	3
12229	non-consenting	3
12230	non-consumation	3
12231	non-governmental	3
12232	non-jew	3
12233	non-judgmental	3
12234	non-person	3
12235	non-reproductive	3
12236	non-sequitur	3
12237	non-traditional	3
12238	noose	3
12239	normalize	3
12240	norse	3
12241	norwich	3
12242	not'	3
12243	notoriety	3
12244	nottingham	3
12245	nous	3
12246	novelist	3
12247	now'	3
12248	nude	3
12249	nudge	3
12250	nuff	3
12251	numbered	3
12252	numbnut	3
12253	nursery	3
12254	nusodom	3
12255	nutcase	3
12256	o'clock	3
12257	oaf	3
12258	oar	3
12259	obese	3
12260	obfuscate	3
12261	oborne	3
12262	obscenity	3
12263	observable	3
12264	obsessed/repressed	3
12265	obssess	3
12266	obstructive	3
12267	october	3
12268	off-topic	3
12269	offence'	3
12270	offended	3
12271	offshore	3
12272	oft	3
12273	ohhh	3
12274	olden	3
12275	oldspeak	3
12276	oldy	3
12277	oligarchy	3
12278	olympic	3
12279	omb	3
12280	omega	3
12281	omen	3
12282	on-going	3
12283	one-	3
12284	one-man	3
12285	one-sided	3
12286	one-trick	3
12287	one-way	3
12288	onward	3
12289	ooooh	3
12290	oooooh	3
12291	ooopiop	3
12292	opinionate	3
12293	oppo	3
12294	optimism	3
12295	ore	3
12296	oregon	3
12297	orf	3
12298	organiser	3
12299	orphaned	3
12300	osbourne	3
12301	ostracism	3
12302	ostracization	3
12303	ostracize	3
12304	ottoman	3
12305	ounce	3
12306	out-dated	3
12307	out-number	3
12308	outmoded	3
12309	outofeunow	3
12310	output	3
12311	outweigh	3
12312	outwith	3
12313	oven	3
12314	over-excited	3
12315	over-ride	3
12316	overhear	3
12317	overload	3
12318	overpopulate	3
12319	overrepresent	3
12320	overriding	3
12321	overseen	3
12322	oversimplification	3
12323	overstate	3
12324	overstep	3
12325	overturning	3
12326	overview	3
12327	owen	3
12328	oxymoronic	3
12329	oyster	3
12330	packed	3
12331	paedo	3
12332	paganism	3
12333	painkil	3
12334	palazzo	3
12335	palestinian	3
12336	panto	3
12337	paradoxical	3
12338	parapet	3
12339	parasitic	3
12340	parchment	3
12341	parent/child	3
12342	parkinson	3
12343	parliment	3
12344	participating	3
12345	partner'	3
12346	partnership/marriage	3
12347	passable	3
12348	passively	3
12349	pasty	3
12350	patch	3
12351	paternal	3
12352	patronised	3
12353	pauline	3
12354	pavlov	3
12355	payback	3
12356	paying	3
12357	payroll	3
12358	pda	3
12359	peculiarity	3
12360	pederast	3
12361	pedo	3
12362	peel	3
12363	peep	3
12364	penance	3
12365	pencil	3
12366	perdition	3
12367	perfection	3
12368	performing	3
12369	perk	3
12370	permutation	3
12371	perpetuation	3
12372	persevere	3
12373	persians	3
12374	personhood	3
12375	personification	3
12376	personify	3
12377	personnel	3
12378	persue	3
12379	pertain	3
12380	pervade	3
12381	petard	3
12382	pharisaical	3
12383	phenotype	3
12384	philogene	3
12385	phobe	3
12386	phobo	3
12387	photograph	3
12388	physiologically	3
12389	physiology	3
12390	pic	3
12391	pickles	3
12392	piddle	3
12393	pigeon	3
12394	pilgrimage	3
12395	pinochet	3
12396	pioneer	3
12397	pipeline	3
12398	pique	3
12399	pitt	3
12400	pizza	3
12401	pl	3
12402	placeman	3
12403	planck	3
12404	planned	3
12405	plaster	3
12406	platitude	3
12407	plea	3
12408	pleasantly	3
12409	plummet	3
12410	plummete	3
12411	pluralism	3
12412	plymouth	3
12413	poet	3
12414	poetic	3
12415	poisoned	3
12416	polical	3
12417	politcian	3
12418	politicise	3
12419	politicised	3
12420	polititian	3
12421	poltroon	3
12422	porky	3
12423	pornographic	3
12424	portal	3
12425	portrait	3
12426	portraye	3
12427	positioning	3
12428	posssible	3
12429	post-christian	3
12430	postman	3
12431	pp	3
12432	prag	3
12433	prawn	3
12434	pre-disposition	3
12435	pre-election	3
12436	pre-existing	3
12437	precipitate	3
12438	precursor	3
12439	predictably	3
12440	predominately	3
12441	prefix	3
12442	premarital	3
12443	preoccupied	3
12444	preponderance	3
12445	prescribed	3
12446	presenter	3
12447	presidential	3
12448	pretended	3
12449	pretentious	3
12450	pricing	3
12451	primordial	3
12452	privatise	3
12453	pro-	3
12454	pro-creation	3
12455	pro-discrimination	3
12456	pro-life	3
12457	probe	3
12458	prof	3
12459	profitable	3
12460	profiteer	3
12461	programming	3
12462	progression	3
12463	prolong	3
12464	promised	3
12465	promptly	3
12466	pronounced	3
12467	protector	3
12468	proudly	3
12469	provenance	3
12470	providence	3
12471	providing	3
12472	prudent	3
12473	pry	3
12474	pseudo-intellectual	3
12475	pseudo-marriage	3
12476	pseudo-religious	3
12477	pseudo-science	3
12478	pshe	3
12479	psychiatry	3
12480	psychosexual	3
12481	publis	3
12482	pump	3
12483	pundit	3
12484	punter	3
12485	purple	3
12486	purposeful	3
12487	q1	3
12488	quack	3
12489	quake	3
12490	qualm	3
12491	quandary	3
12492	quantify	3
12493	quantum	3
12494	quarrel	3
12495	queasy	3
12496	quentin	3
12497	questions	3
12498	quiche	3
12499	quicker	3
12500	quill	3
12501	quiz	3
12502	ragwin	3
12503	railing	3
12504	ramble	3
12505	randomly	3
12506	randomness	3
12507	rapajak	3
12508	raze	3
12509	razor	3
12510	rcole	3
12511	re-direct	3
12512	re-elect	3
12513	re-elected	3
12514	real-world	3
12515	reason'	3
12516	reasonableness	3
12517	reassignment	3
12518	reassurance	3
12519	rebound	3
12520	receptive	3
12521	recieve	3
12522	reciprocate	3
12523	recital	3
12524	recognisable	3
12525	recount	3
12526	recrimination	3
12527	rectal	3
12528	rectitude	3
12529	recursive	3
12530	redeemer	3
12531	redirect	3
12532	redistribute	3
12533	redneck	3
12534	reductive	3
12535	reek	3
12536	referendum.com	3
12537	referndum	3
12538	reflex	3
12539	reformer	3
12540	refresh	3
12541	refused	3
12542	regression	3
12543	regurgitate	3
12544	reinstate	3
12545	reinterpret	3
12546	reintroduce	3
12547	reiteration	3
12548	reliance	3
12549	religeous	3
12550	relinquish	3
12551	relish	3
12552	relocation	3
12553	reluctantly	3
12554	remainder	3
12555	remedial	3
12556	reminiscent	3
12557	renamed	3
12558	renato	3
12559	renege	3
12560	renegotiation	3
12561	renewed	3
12562	rep	3
12563	repayment	3
12564	repellant	3
12565	rephrase	3
12566	replenish	3
12567	reselection	3
12568	resentful	3
12569	resistant	3
12570	resonate	3
12571	responsibilty	3
12572	responsibly	3
12573	reverently	3
12574	revile	3
12575	revision	3
12576	rift	3
12577	rightful	3
12578	rightfully	3
12579	rio	3
12580	rising	3
12581	roader	3
12582	roam	3
12583	robbins	3
12584	robe	3
12585	roberts	3
12586	rockin	3
12587	roller	3
12588	romania	3
12589	romanus	3
12590	romeo	3
12591	ronmclennan	3
12592	rooted	3
12593	rosemary	3
12594	rosy	3
12595	rouge	3
12596	rudeness	3
12597	rue	3
12598	rumpy	3
12599	runner	3
12600	runway	3
12601	russell	3
12602	s&m	3
12603	sa	3
12604	sabre	3
12605	saddle	3
12606	safer	3
12607	sagan	3
12608	sailor	3
12609	saintlucie	3
12610	salad	3
12611	salivate	3
12612	sammy88	3
12613	samos	3
12614	sanctimony	3
12615	sate	3
12616	satisfactory	3
12617	sauce	3
12618	savage	3
12619	savvy	3
12620	scant	3
12621	scarcely	3
12622	scaremongering	3
12623	schismatic	3
12624	schtum	3
12625	scientologists	3
12626	scoundrel	3
12627	scrabble	3
12628	scrapping	3
12629	screetch	3
12630	scrub	3
12631	seam	3
12632	seatbelt	3
12633	sec	3
12634	sedge	3
12635	seep	3
12636	segal	3
12637	self-centredness	3
12638	self-giving	3
12639	self-harm	3
12640	self-hypnosis	3
12641	self-identified	3
12642	self-important	3
12643	self-inflicted	3
12644	self-interested	3
12645	self-reporting	3
12646	self-respect	3
12647	self-respecting	3
12648	selfless	3
12649	seminal	3
12650	seminary	3
12651	sensationalist	3
12652	sentimental	3
12653	sentimentality	3
12654	separating	3
12655	sequel	3
12656	serge	3
12657	sergiu	3
12658	serially	3
12659	server	3
12660	service-sector	3
12661	sew	3
12662	shadowy	3
12663	shamefully	3
12664	shaping	3
12665	sharpe	3
12666	shaw	3
12667	sheltered	3
12668	shelve	3
12669	sheppy	3
12670	shew	3
12671	shield	3
12672	shinola	3
12673	shooting	3
12674	short-lived	3
12675	shorten	3
12676	shuffle	3
12677	shut-up	3
12678	shyster	3
12679	side'	3
12680	sieve	3
12681	silently	3
12682	silliness	3
12683	simpson	3
12684	singularly	3
12685	sircomespect	3
12686	sixteen	3
12687	skelton	3
12688	sketch	3
12689	ski-doo	3
12690	skinhead	3
12691	slanderer	3
12692	slanderous	3
12693	slave-holding	3
12694	slaver	3
12695	slay	3
12696	sleeper	3
12697	sleepless	3
12698	sleight	3
12699	slit	3
12700	smart-arse	3
12701	smashing	3
12702	smiley	3
12703	smythe	3
12704	sniff	3
12705	snooker	3
12706	snoop	3
12707	sober	3
12708	sociopath	3
12709	socket	3
12710	socrates	3
12711	soddomy	3
12712	sodium	3
12713	soiled	3
12714	sole'	3
12715	solemnize	3
12716	solitary	3
12717	someday	3
12718	somone	3
12719	sooo	3
12720	sophistication	3
12721	sorely	3
12722	southwark	3
12723	sp	3
12724	spake	3
12725	spanner1960	3
12726	spat	3
12727	spearhead	3
12728	speciality	3
12729	specially	3
12730	specimen	3
12731	speck	3
12732	spectator	3
12733	speechless	3
12734	spirited	3
12735	spitting	3
12736	spotlight	3
12737	spreading	3
12738	spur	3
12739	squarely	3
12740	squirrel	3
12741	stagger	3
12742	stalker	3
12743	stalking	3
12744	state-funded	3
12745	state-sanctioned	3
12746	state-sponsored	3
12747	stated	3
12748	stay'	3
12749	stay''	3
12750	stealing	3
12751	stereotyping	3
12752	stiffelio	3
12753	stipulation	3
12754	stool	3
12755	stoop	3
12756	stowell	3
12757	strangle	3
12758	straye	3
12759	stressful	3
12760	stricken	3
12761	stricture	3
12762	stride	3
12763	struggling	3
12764	stu	3
12765	stubborn	3
12766	stump	3
12767	sub-saharan	3
12768	subconsciously	3
12769	subjection	3
12770	subjectively	3
12771	subjectivity	3
12772	substantially	3
12773	substantively	3
12774	substitution	3
12775	suction	3
12776	sudetenland	3
12777	suited	3
12778	summation	3
12779	suport	3
12780	supplement	3
12781	supremely	3
12782	supress	3
12783	surroundings	3
12784	sustained	3
12785	sutch	3
12786	sutcliffe	3
12787	sutton	3
12788	sweetheart	3
12789	swimming	3
12790	swinging	3
12791	sycophant	3
12792	syrian	3
12793	syrup	3
12794	tacit	3
12795	taint	3
12796	taiwan	3
12797	take-up	3
12798	tally	3
12799	talmud	3
12800	tanach	3
12801	tangled	3
12802	tantamount	3
12803	tarnish	3
12804	tattoo	3
12805	tax-paying	3
12806	taxi	3
12807	taxman	3
12808	tayles	3
12809	teapot	3
12810	teddy	3
12811	tediously	3
12812	temperament	3
12813	temperance	3
12814	template	3
12815	tenable	3
12816	tender	3
12817	tenent	3
12818	terence	3
12819	terrestrial	3
12820	terrorise	3
12821	testify	3
12822	tezza	3
12823	thailand	3
12824	thar	3
12825	theatre	3
12826	then-	3
12827	theophobe	3
12828	thereto	3
12829	thieving	3
12830	thine	3
12831	thing'	3
12832	this-	3
12833	thither	3
12834	tho	3
12835	thorn	3
12836	thorpe	3
12837	thoughful	3
12838	thought-out	3
12839	thrash	3
12840	three-way	3
12841	thrice	3
12842	thriving	3
12843	throe	3
12844	tht	3
12845	thuggish	3
12846	thump	3
12847	thwart	3
12848	tiger	3
12849	timber	3
12850	timeline	3
12851	tinkering	3
12852	tint	3
12853	tittle	3
12854	toil	3
12855	tomato	3
12856	topless	3
12857	torch	3
12858	totem	3
12859	touching	3
12860	tracker	3
12861	tract	3
12862	trad	3
12863	traditionalists	3
12864	trafford	3
12865	trainer	3
12866	trajectory	3
12867	tranquillity	3
12868	transaction	3
12869	transformation	3
12870	transgression	3
12871	transmissible	3
12872	transparent	3
12873	tray	3
12874	treachery	3
12875	treasonous	3
12876	trench	3
12877	tribalism	3
12878	tribute	3
12879	trifling	3
12880	trim	3
12881	trinitarian	3
12882	triumphalism	3
12883	tropical	3
12884	troublesome	3
12885	trough	3
12886	trounce	3
12887	truism	3
12888	ts	3
12889	ttfn	3
12890	tufts	3
12891	turbine	3
12892	turpitude	3
12893	tutu	3
12894	tyndale	3
12895	u-turns	3
12896	ugo	3
12897	uhm	3
12898	ukipper	3
12899	ulfric	3
12900	unabashed	3
12901	unadvisedly	3
12902	unambiguous	3
12903	unanimity	3
12904	unanimously	3
12905	unattractive	3
12906	unavoidable	3
12907	unawares	3
12908	unbearable	3
12909	unbecoming	3
12910	unbelief	3
12911	uncensored	3
12912	unchangeable	3
12913	unchristian	3
12914	unconventional	3
12915	undeclared	3
12916	undefiled	3
12917	undefined	3
12918	undeniably	3
12919	underclass	3
12920	underhanded	3
12921	underlie	3
12922	understate	3
12923	understatement	3
12924	undertaking	3
12925	underway	3
12926	undetected	3
12927	undiluted	3
12928	unduly	3
12929	unending	3
12930	unfold	3
12931	unforgiving	3
12932	unicorn	3
12933	unification	3
12934	uninformed	3
12935	uniqueness	3
12936	unit'	3
12937	uniting	3
12938	unkindness	3
12939	unlucky	3
12940	unmolested	3
12941	unnecessary'	3
12942	unofficially	3
12943	unprovable	3
12944	unquenchable	3
12945	unquestioned	3
12946	unreasoning	3
12947	unrestricted	3
12948	unskilled	3
12949	unspeakable	3
12950	unsuccessfully	3
12951	unsuitable	3
12952	unsuited	3
12953	unsurprisingly	3
12954	unsustainable	3
12955	unusually	3
12956	unveil	3
12957	unwary	3
12958	unwillingness	3
12959	unworkable	3
12960	upheaval	3
12961	upholland	3
12962	upkeep	3
12963	uprising	3
12964	uproot	3
12965	upstairs	3
12966	uptake	3
12967	uptight	3
12968	uranus	3
12969	usn69	3
12970	utah	3
12971	utility	3
12972	uxorious	3
12973	v-neck	3
12974	vacant	3
12975	vader	3
12976	vainly	3
12977	valentines	3
12978	vandal	3
12979	variously	3
12980	vaughan	3
12981	vaunt	3
12982	vector	3
12983	veneration	3
12984	venomous	3
12985	vestige	3
12986	vicars	3
12987	viciously	3
12988	victimhood	3
12989	victoria	3
12990	vigilant	3
12991	villa	3
12992	vinci	3
12993	vindication	3
12994	vine	3
12995	viral	3
12996	virgo	3
12997	virtual	3
12998	vis-a-vis	3
12999	visibly	3
13000	vladimir	3
13001	von	3
13002	voyage	3
13003	vs.	3
13004	vunerability	3
13005	wacko	3
13006	wafer	3
13007	wagner	3
13008	walter	3
13009	wantonly	3
13010	ward'	3
13011	warp	3
13012	wartime	3
13013	water-tight	3
13014	wayside	3
13015	wearing	3
13016	wednesday	3
13017	welcoming	3
13018	Wellaware1.com/officials.shtml	3
13019	wen	3
13020	werent	3
13021	westerner	3
13022	whelp	3
13023	whimper	3
13024	whipping	3
13025	whitehouse	3
13026	whoopie	3
13027	whoremonger	3
13028	wicket	3
13029	wife/husband	3
13030	willi	3
13031	wind-up	3
13032	windfarm	3
13033	windy	3
13034	wishy-washy	3
13035	withstand	3
13036	wittgenstein	3
13037	wizard	3
13038	wml	3
13039	wolfenden	3
13040	womankind	3
13041	womble	3
13042	wonderfully	3
13043	wonderland	3
13044	woohoo	3
13045	woollymindedliberal	3
13046	wooly	3
13047	workforce	3
13048	worsen	3
13049	worshipper	3
13050	would-be	3
13051	wrathful	3
13052	wrest	3
13053	wretch	3
13054	wretched	3
13055	wright	3
13056	wrong-headed	3
13057	wto	3
13058	x-factor	3
13059	xx	3
13060	yadda	3
13061	yahshua	3
13062	yammering	3
13063	yay	3
13064	yeh	3
13065	yesterdaytodayforever	3
13066	yhvh	3
13067	yield	3
13068	yoof	3
13069	you''	3
13070	yourself'	3
13071	yu	3
13072	zealotry	3
13073	zhou	3
13074	------	2
13075	-------------------	2
13076	----------------------	2
13077	-------------------------------	2
13078	--->	2
13079	---i	2
13080	-/	2
13081	-5	2
13082	-all	2
13083	-any	2
13084	-christian	2
13085	-d	2
13086	-for	2
13087	-gay	2
13088	-phobia.	2
13089	-the	2
13090	-there	2
13091	-this	2
13092	-to	2
13093	-will	2
13094	-with	2
13095	-you	2
13096	.06%	2
13097	'-phobia'	2
13098	''177	2
13099	''all	2
13100	''equality	2
13101	''had	2
13102	''homosexuality	2
13103	''look	2
13104	''m''	2
13105	''no	2
13106	''remote-control''	2
13107	''we	2
13108	''welcome	2
13109	'60	2
13110	'73	2
13111	'a'	2
13112	'aberrant	2
13113	'accept	2
13114	'accepted'	2
13115	'access	2
13116	'add	2
13117	'adopt'	2
13118	'allowing'	2
13119	'although	2
13120	'anti	2
13121	'any	2
13122	'apostate'	2
13123	'argument'	2
13124	'art	2
13125	'association'	2
13126	'at	2
13127	'attack'	2
13128	'automatic'	2
13129	'back	2
13130	'bad'	2
13131	'baloney	2
13132	'because	2
13133	'belief	2
13134	'benefit	2
13135	'better	2
13136	'between	2
13137	'bigot	2
13138	'bigoted'	2
13139	'blatant	2
13140	'born	2
13141	'bout	2
13142	'british	2
13143	'brought	2
13144	'cast	2
13145	'catholic'	2
13146	'cereal'	2
